job_id,job_title,job_url,company_name,location_raw,city,posted_date_raw,job_type,work_mode,experience_level,category_tags,source_category,scraped_at
gjda1rolbb3m,Project Management Engineer,https://wuzzuf.net/jobs/p/gjda1rolbb3m-project-management-engineer-icon-holding-cairo-egypt,ICON Holding -,"Project Management Engineer ICON Holding - Helwan, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,Construction,Civil Engineering,AutoCAD,Architecture,Project Management,Management,Engineering,Technical Office Operations,Construction Management",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
sioqc3h2v3ps,Digital Forensics Examining Lead,https://wuzzuf.net/jobs/p/sioqc3h2v3ps-digital-forensics-examining-lead-itida-giza-egypt,ITIDA -,"ITIDA - 6th of October, Giza, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,Hybrid,Experienced,"Full Time,Hybrid,Experienced,IT/Software Development,Engineering - Telecom/Technology,Engineering - Other,Digital Forensics,Cybersecurity Investigations,CISSP,Digital Evidence",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
mb2mbdgnc0lf,HORECA Sales FMCG,https://wuzzuf.net/jobs/p/mb2mbdgnc0lf-horeca-sales-fmcg-am-group-cairo-egypt,AM Group -,"HORECA Sales FMCG AM Group - Obour City, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,Hybrid,Experienced,"Full Time,Hybrid,Experienced,Hospitality/Hotels/Food Services,HoReCa Sales,Marketing,Sales Target,Communication,Business Administration,MS Office,Sales",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
pm500alim20c,Senior civil engineer,https://wuzzuf.net/jobs/p/pm500alim20c-senior-civil-engineer-mcc-giza-egypt,MCC -,"Senior civil engineer MCC - 6th of October, Giza, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Civil Engineering,Engineering,Project Management,Structural Analysis,AutoCAD,Civil 3D,Construction Management,Site Supervision,Cost Estimation",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
ozc1q423s34b,Call Center Agent,https://wuzzuf.net/jobs/p/ozc1q423s34b-call-center-agent-city-master-group-developments-cairo-egypt,City Master Group Developments -,"City Master Group Developments - New Cairo, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Customer Service/Support,Call Center,Call Center Operations,Customer Service Excellence,Active Listening,Verbal Communication,Written Communication,Customer Relationship Management (CRM) Software,Real Estate Industry Knowledge,Problem Solving",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
me1hcjgh8hh6,Social Media Moderator,https://wuzzuf.net/jobs/p/me1hcjgh8hh6-social-media-moderator-nasaaem-medical-group-cairo-egypt,Nasaaem Medical Group -,"Nasaaem Medical Group - New Cairo, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Customer Service/Support,Marketing/PR/Advertising,Medical/Healthcare,Marketing,Content Creation,Communication,Healthcare Marketing,Social Media,Public Relations,Customer Service",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
fytniw8khoom,Supplier relationship specialist,https://wuzzuf.net/internship/fytniw8khoom-supplier-relationship-specialist-ibn-sina-pharma-cairo-egypt,Ibn Sina Pharma -,"Ibn Sina Pharma - New Cairo, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Internship,On-site,Internship,"Internship,On-site,Entry Level,Logistics/Supply Chain,Pharmaceutical,Purchasing/Procurement,Management,Microsoft Office,Supply Chain,Pharmacy,Procurement,Purchasing,Supply Chain Management",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
okiedbstn6xy,Marketing Specialist (Content Creation & Digital Marketing),https://wuzzuf.net/jobs/p/okiedbstn6xy-marketing-specialist-content-creation-digital-marketing-cairo-egypt,,"Confidential - Maadi, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Media/Journalism/Publishing,Digital,Content,Digital Marketing,E-Marketing,Social Media,SEO,media",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
6wfnqen0ndwb,Electrical Site Engineer,https://wuzzuf.net/jobs/p/6wfnqen0ndwb-electrical-site-engineer-system-technique-giza-egypt,System Technique -,"System Technique - Abu Rawash, Giza, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,Electrical Engineering,Engineering,Project Management,Site Supervision,Power Distribution,Low Voltage Systems,AutoCAD,Construction Management,Quality Control",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
znhrrdulxivv,"Application Support Senior Specialist ""Outsource""",https://wuzzuf.net/jobs/p/znhrrdulxivv-application-support-senior-specialist-outsource-efada-technology-cairo-egypt,Efada Technology -,"Efada Technology - New Cairo, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Accounting/Finance,Engineering - Telecom/Technology,Oracle,SQL,PL/SQL,Microsoft Applications,Application Development,Application Support,JIRA,BMC Remedy",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
dzaq3l9oi3rm,Sales Consultant – Kitchens,https://wuzzuf.net/jobs/p/dzaq3l9oi3rm-sales-consultant-kitchens-real-stone-and-kitchens-cairo-egypt,Real stone and kitchens -,"Real stone and kitchens - Nasr City, Cairo, Egypt 10 hours ago",Egypt 10 hours ago,10 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Marketing/PR/Advertising,Sales/Retail,Media/Journalism/Publishing,Interior Design,Architecture,Graphic Design,Marketing,Design,Sales Target,Sales",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
dlbo6akcoyjk,Partnerships and Business Development,https://wuzzuf.net/jobs/p/dlbo6akcoyjk-partnerships-and-business-development-nasaaem-medical-group-cairo-egypt,Nasaaem Medical Group -,"Nasaaem Medical Group - New Cairo, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Business Development,Marketing/PR/Advertising,Media/Journalism/Publishing,PR,Public Relations (PR),Public Relationships,Partnerships,Partnership Development,Project Coordination,Sales Planning",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
1jjodzv1bpva,"IT Business Analyst ""Banking""",https://wuzzuf.net/jobs/p/1jjodzv1bpva-it-business-analyst-banking-efada-technology-cairo-egypt,Efada Technology -,"IT Business Analyst ""Banking"" Efada Technology - Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Banking,IT/Software Development,Analyst/Research,Business Analytics,Software Development,Finance,CMS,Payment Solutions,Payments",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
f0vpethre2gk,Junior .Net Developer (Backend/Integration),https://wuzzuf.net/jobs/p/f0vpethre2gk-junior-net-developer-backendintegration-giza-egypt,,"Confidential - Mohandessin, Giza, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Junior .Net Developer (Backend/Integration),"Full Time,On-site,Entry Level,IT/Software Development,.Net,Information Technology (IT),Software Development",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
fzv9lnkvfsdn,Data Analyst,https://wuzzuf.net/jobs/p/fzv9lnkvfsdn-data-analyst-zinoxmaster-cairo-egypt,Zinox&Master -,"Data Analyst Zinox&Master - Obour City, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Analyst/Research,Engineering - Telecom/Technology,Analysis,Computer Science,Information Technology (IT),Data Analysis,Power BI,Tableau,Python",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
no5otpqwsat4,Sales Lead Travel & Experiences/ Tashereef,https://wuzzuf.net/jobs/p/no5otpqwsat4-sales-lead-travel-experiences-tashereef-mk-enterprise-giza-egypt,MK Enterprise -,"MK Enterprise - Haram, Giza, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,Operations/Management,Sales/Retail,Tourism/Travel,Sales,Sales Target,Sales Management,Management,CRM,English,MS Office Suite",IT-Software-Development,2026-04-16T00:10:13.363987+00:00
zi9ehjcfjwjt,Technical Office Architect,https://wuzzuf.net/jobs/p/zi9ehjcfjwjt-technical-office-architect-sherif-el-gohary-co-giza-egypt,SHERIF EL-GOHARY & CO. -,"Technical Office Architect SHERIF EL-GOHARY & CO. - Giza, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Creative/Design/Art,AutoCAD,Engineering,Microsoft Office,Technical Office",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
su03lyrp1q9n,Senior Quality Assurance Specialist,https://wuzzuf.net/jobs/p/su03lyrp1q9n-senior-quality-assurance-specialist-naguib-selim-cairo-egypt,Naguib Selim -,"Naguib Selim - Nasr City, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Quality,QA,Quality Assurance,Process Improvement,Process Excellence,SOP Development,Policies & Procedures,Workflow Design,Visio,Microsoft Visio",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
f1ihuwjhtpwh,Receptionist & Administrative Assistant,https://wuzzuf.net/jobs/p/f1ihuwjhtpwh-receptionist-administrative-assistant-sinoma-cdi-cairo-egypt,Sinoma-cdi -,"Sinoma-cdi - New Cairo, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Administration,Customer Service/Support,Admin,Communication,Front Office,Customer Service,Telephone Etiquette,Scheduling,Data Entry",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
u6nil1sebszn,Senior Architectural Site Engineer,https://wuzzuf.net/jobs/p/u6nil1sebszn-senior-architectural-site-engineer-projects-house-cairo-egypt,Projects House -,"Projects House - Maadi, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Architecture,AutoCAD,Engineering",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
wwjno1hyj0j5,Medical Content Creator,https://wuzzuf.net/jobs/p/wwjno1hyj0j5-medical-content-creator-nasaaem-medical-group-cairo-egypt,Nasaaem Medical Group -,"Nasaaem Medical Group - New Cairo, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Writing/Editorial,Marketing/PR/Advertising,Medical/Healthcare,Communication,Digital Marketing,Google Analytics,Market Research,Marketing,Medical,Social Media",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
id5tu7qqjkzm,Senior Mechanical Site Engineer,https://wuzzuf.net/jobs/p/id5tu7qqjkzm-senior-mechanical-site-engineer-projects-house-cairo-egypt,Projects House -,"Projects House - Maadi, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,Mechanical,Mechanical Engineering,Engineering",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
s3mip3qhjg99,Senior Electrical Site Engineer,https://wuzzuf.net/jobs/p/s3mip3qhjg99-senior-electrical-site-engineer-projects-house-cairo-egypt,Projects House -,"Projects House - Maadi, Cairo, Egypt 11 hours ago",Egypt 11 hours ago,11 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,AutoCAD,Electrical Engineering,Engineering",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
azcihm55eg2x,Sales Supervisor,https://wuzzuf.net/jobs/p/azcihm55eg2x-sales-supervisor-idaco-giza-egypt,idaco -,"Sales Supervisor idaco - 6th of October, Giza, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Operations/Management,Sales/Retail,Customer Service,Sales,Sales Target",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
fuqfpf39ilgm,Quality Assurance Specialist,https://wuzzuf.net/jobs/p/fuqfpf39ilgm-quality-assurance-specialist-naguib-selim-cairo-egypt,Naguib Selim -,"Naguib Selim - Nasr City, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Quality,QA,Quality Assurance,Process Improvement,Process Excellence,SOP Development,Policies & Procedures,Workflow Design,Visio,Microsoft Visio",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
efykublhbllw,Event Coordinator,https://wuzzuf.net/jobs/p/efykublhbllw-event-coordinator-nasaaem-medical-group-cairo-egypt,Nasaaem Medical Group -,"Event Coordinator Nasaaem Medical Group - New Cairo, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Hospitality/Hotels/Food Services,Marketing/PR/Advertising,Medical/Healthcare,Public Relations (PR),Public Relations,Hospitality,Event Coordination,Event Planning,Event Execution,Event Stream Processing (ESP)",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
9t4kor20omlf,IT Section Head,https://wuzzuf.net/jobs/p/9t4kor20omlf-it-section-head-national-glass-sharqia-egypt,National Glass -,"National Glass - 10th of Ramadan City, Sharqia, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,IT/Software Development,Engineering,Management,Microsoft Office,Project Management,Team Leadership,IT Infrastructure Management,Software Development Life Cycle (SDLC),Strategic IT Planning,Budget Management",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
srat7aw8sdea,Senior Quality Control Engineer (Architectural),https://wuzzuf.net/jobs/p/srat7aw8sdea-senior-quality-control-engineer-architectural-projects-house-cairo-egypt,Projects House -,"Projects House - Maadi, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,Remote,Senior Management,"Full Time,Remote,Senior Management,Engineering - Construction/Civil/Architecture,Quality,Quality Control,Engineering",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
prxuksr8gxfm,Sales Engineer,https://wuzzuf.net/jobs/p/prxuksr8gxfm-sales-engineer-el-haggar-misr-giza-egypt,El - Haggar Misr -,"Sales Engineer El - Haggar Misr - Abu Rawash, Giza, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Sales/Retail,Engineering - Mechanical/Electrical,Engineering - Other,Communication,Engineering,Mechanical,Negotiation,Sales Target,Heavy Equipment,Manufacturing",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
4ktihdzbefoa,Technical Office Manager,https://wuzzuf.net/jobs/p/4ktihdzbefoa-technical-office-manager-projects-house-cairo-egypt,Projects House -,"Technical Office Manager Projects House - Maadi, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Technical Office Manager,"Full Time,On-site,Manager,Engineering - Construction/Civil/Architecture,Engineering - Mechanical/Electrical,Technical Office,Office management",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
8re4doc5bbhc,Assistant Product Manager (Home Appliances),https://wuzzuf.net/jobs/p/8re4doc5bbhc-assistant-product-manager-home-appliances-cairo-egypt,,"Confidential - Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Assistant Product Manager (Home Appliances),"Full Time,On-site,Manager,Marketing/PR/Advertising,Marketing,Product Management,Administration,Business Development,Communication,Office management,Product",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
g3gfawuxvob0,Sales Manager – #Upper Egypt Region,https://wuzzuf.net/jobs/p/g3gfawuxvob0-sales-manager-upper-egypt-region-madar-group-sohag-egypt,Madar Group -,"Sales Manager – #Upper Egypt Region Madar Group - Sohag, Egypt 12 hours ago",Egypt 12 hours ago,"Madar Group - Sohag, Egypt 12 hours ago",Full Time,Hybrid,Sales Manager – #Upper Egypt Region,"Full Time,Hybrid,Manager,Operations/Management,Sales/Retail,Management,Sales Target,Sales",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
0qe0wsexvf8o,PLC & Automation Head,https://wuzzuf.net/jobs/p/0qe0wsexvf8o-plc-automation-head-el-banna-group-company-monufya-egypt,El Banna Group Company -,"El Banna Group Company - Alsadat City, Monufya, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,Installation/Maintenance/Repair,Engineering - Telecom/Technology,Engineering - Mechanical/Electrical,Electrical Engineering,Automation,Engineering,PLC,Automation Engineering,Mechatronics,Manufacturing",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
o9jfq3e9jbaj,Senior Graphic Desginer,https://wuzzuf.net/jobs/p/o9jfq3e9jbaj-senior-graphic-desginer-max-muscle-cairo-egypt,Max Muscle -,"Senior Graphic Desginer Max Muscle - New Cairo, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Creative/Design/Art,Sales/Retail,Adobe illustrator,Graphic Design,Design,Adobe Photoshop",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
8nwpgudvwxnj,Call Center Advisor l English| e&UAE,https://wuzzuf.net/jobs/p/8nwpgudvwxnj-call-center-advisor-l-english-euae-etisalat-egypt-cairo-egypt,Etisalat Egypt -,"Etisalat Egypt - Maadi, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Customer Service/Support,Customer Service,888,B2B,call center Agent,Profinet,Microsoft Office,Foregin Language,Customer Care,Customer Satisfaction",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
knsxoczzzc98,Export Specialist,https://wuzzuf.net/jobs/p/knsxoczzzc98-export-specialist-ncc-x-calibur-cairo-egypt,NCC X-calibur -,"Export Specialist NCC X-calibur - New Cairo, Cairo, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Logistics/Supply Chain,Operations/Management,Export,Skills,Supply Chain,Chemicals,Logistics,Sales,English",IT-Software-Development,2026-04-16T00:10:29.008457+00:00
dvhkr0mhaby1,Senior Technical Office Engineer (Marine),https://wuzzuf.net/jobs/p/dvhkr0mhaby1-senior-technical-office-engineer-marine-cosmos-matruh-egypt,Cosmos -,"Cosmos - Marsa Matruh, Matruh, Egypt 12 hours ago",Egypt 12 hours ago,12 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Engineering,Technical Office,Marine Engineering,AutoCAD,Primavera P6,Project Management,Cost Estimation,Quantity Surveying,Construction Management",IT-Software-Development,2026-04-16T00:10:44.679625+00:00
tzkkdtzw0lwi,Enterprise Indirect Sales Senior Executive.,https://wuzzuf.net/jobs/p/tzkkdtzw0lwi-enterprise-indirect-sales-senior-executive-etisalat-egypt-cairo-egypt,Etisalat Egypt -,"Etisalat Egypt - Cairo, Egypt 13 hours ago",Egypt 13 hours ago,13 hours ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Sales/Retail,Corporate Sales,Customer Service,Sales,Sales Management,Sales Target",IT-Software-Development,2026-04-16T00:10:44.679625+00:00
qf4t0phzrfjy,Social Media Specialist,https://wuzzuf.net/jobs/p/qf4t0phzrfjy-social-media-specialist-activa-international-giza-egypt,Activa International -,"Activa International - 6th of October, Giza, Egypt 13 hours ago",Egypt 13 hours ago,13 hours ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Creative/Design/Art,Marketing/PR/Advertising,Media/Journalism/Publishing,Marketing,Social Media",IT-Software-Development,2026-04-16T00:10:44.679625+00:00
